COHORT_ID,ACTOR_ID,SESSION_KEY,REQUEST_KEY,EVENT_KEY,REQUEST_TS,LATENCY_MS,ITEM_COUNT,INPUT_TEXT,ENGAGED_POSITIONS,ORDERED_POSITIONS,ORDER_VALUE,ALT_FLOW_STATUS,NORMALIZED_TEXT,TRIGGER_MODE
Alternate,15f9ab90-084a-451e-ad6f-d47076e793d1,40cffdae4e9414ed8d2f73e30ec95f9d,57d7d826-f3a7-4be4-9786-2fe39c28d08a,45aca98592e2afd91a503034043ad6cb,2026-02-18 22:18:52.163480-05:00,63,23,selaant vinyl,,,,no_aux_response,selaant vinyl,inlineSuggest
Alternate,15f9ab90-084a-451e-ad6f-d47076e793d1,40cffdae4e9414ed8d2f73e30ec95f9d,92e53c13-6a88-44db-8515-f3f40cff6c24,a13bf322fd956aea4bcf03963988d733,2026-02-18 22:18:53.424319-05:00,108,114,screw h,,,,warm_store_hit,screw h,inlineSuggest
Alternate,15f9ab90-084a-451e-ad6f-d47076e793d1,40cffdae4e9414ed8d2f73e30ec95f9d,84d5eed9-228e-42a5-8b73-253eb1ee3089,b35434dd2e24003fd3ffdb918d9acfad,2026-02-18 22:18:53.886875-05:00,116,117,seal,,,,warm_store_hit,sealant vinyl,inlineSuggest
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,db4799ba-840e-4916-ac60-404213a8de4d,b774bf4b5891bde401c6d607a8148e20,2026-02-18 22:55:14.121920-05:00,116,227,drill,,,,warm_store_hit,drill heater,inlineSuggest
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,9fcae0c7-3cb9-4159-a1fe-ae95126288f1,07abe98ca9f651d4c12b59e00fd1bdce,2026-02-18 22:55:15.574558-05:00,225,12,trail vancouver 8,,,,fresh_compute_saved,trail vancouver 8,inlineSuggest
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,36ed4e64-a7cf-4e90-92c9-f0b2456f0bb3,7cd7d0a8fbe37a7646623b8048009ecf,2026-02-18 22:55:16.175782-05:00,130,28,insulaton deck,,,,fresh_compute_saved,insulaton deck,inlineSuggest
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,223b6d7a-0454-499b-ad47-11bd381904bd,e2fff42bc686cb956a326549b206f411,2026-02-18 22:55:16.258654-05:00,87,27,trail vncouver 8ft,,,,fresh_compute_saved,trail vncouver 8ft,inlineSuggest
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,42a09ad3-1dfb-417e-8347-2d14f8b73ca2,ea746fb0fe48eb45b065dab3ad8fbf98,2026-02-18 22:55:19.142702-05:00,158,38,chowder vancouver 48feet,[4],,,fresh_compute_saved,chowder vancouver 48feet,resultsPage
Alternate,6fcf0687-f213-44fa-8f6f-de5e3f69f106,6e9bd12c36a9591b344e447393f6b9c9,23d6b2c6-5d04-424e-a36f-d98cb52a4872,d301454861d0ece1b0237786d1dda624,2026-02-18 22:55:19.320885-05:00,129,35,paintig deck,,,,warm_store_hit,paintig deck,inlineSuggest
Alternate,e00f4b07-350a-4f25-979f-7b14bd960e90,3ab0e28260c321085e193d142921c4cb,cb2d7c79-df95-44c3-8c32-150db43939cd,f1c3b99e292664b005aa5905074a7d56,2026-02-18 23:06:22.211863-05:00,72,21,barcket roof,,,,no_aux_response,barcket roof,inlineSuggest
Alternate,e00f4b07-350a-4f25-979f-7b14bd960e90,3ab0e28260c321085e193d142921c4cb,a3fe63c3-f27c-450a-831a-64ab11932681,ad503a43cc788158c5a6c7728696fa0d,2026-02-18 23:06:22.251702-05:00,75,23,bracket roof,,,,no_aux_response,bracket roof,resultsPage
Alternate,9e614fa2-5294-49d9-a41a-fa9901acfed3,e90ac516d62c638676ffc6d6af1dfaf6,4fc43dd4-b901-4836-8378-f0eea264dbbb,0a7a73fb882ad399670515456d2c534a,2026-02-18 23:37:16.778292-05:00,102,170,window,,,,warm_store_hit,window,inlineSuggest
Alternate,9e614fa2-5294-49d9-a41a-fa9901acfed3,e90ac516d62c638676ffc6d6af1dfaf6,77937b9b-8ca7-4850-b4f0-22364421d9ea,77b31f8767752bec71d99e821f29e2ef,2026-02-18 23:37:17.428749-05:00,90,24,plymout husage,,,,no_aux_response,plymouth usage,inlineSuggest
Alternate,12691d5d-74de-4a70-980d-1cf181b956e1,47edb3c85ec00bd02c6f7baf8a320854,c0e4ad0f-62aa-43c2-969b-500628f90067,516c14de7747dac810bd0807587c723f,2026-02-18 23:54:08.039293-05:00,265,10,songue,,,,fresh_compute_saved,songue accounts,inlineSuggest
Alternate,12691d5d-74de-4a70-980d-1cf181b956e1,47edb3c85ec00bd02c6f7baf8a320854,1071d4d3-8d97-4179-9cd1-0b6b53384528,e823049642b80c66f2b434fb563da041,2026-02-18 23:54:08.678738-05:00,120,40,window pane,,,,fresh_compute_saved,window pane,inlineSuggest
Alternate,92434a44-845b-412c-88ff-1a60d5841b43,fb6d9540920309aeae69d3b65b92c153,be5e9c0d-7f8a-4c09-aec4-9db7e8bd64ac,dc0553094ad5a1bce2836ba6ffd13e23,2026-02-19 00:52:44.491856-05:00,26,37,insulation self,,,,no_aux_response,insulation self,inlineSuggest
Alternate,92434a44-845b-412c-88ff-1a60d5841b43,fb6d9540920309aeae69d3b65b92c153,5652fe14-3d0c-4a4a-9c1f-5d10d5e68de9,15892bc76a8545f75ffdf76a6ae1a30a,2026-02-19 00:52:45.095165-05:00,84,93,screw vi,,,,warm_store_hit,screw vi,inlineSuggest
Alternate,92434a44-845b-412c-88ff-1a60d5841b43,fb6d9540920309aeae69d3b65b92c153,efbad641-df85-479e-bfef-6ace1234c263,792eb1c652b1ecf83a62aa4788e9ef75,2026-02-19 00:52:46.351027-05:00,114,137,plank wood,,,,warm_store_hit,plank wood,inlineSuggest
Alternate,4e3c28e7-6c49-4c67-b8a5-1d615b1425d3,0bd0dc0c1e58429686abd927186c1749,85ba096e-8bca-4bc7-8e6f-b681bf8d3618,c37e0cd3c9c282dd1927d9283691590c,2026-02-19 01:02:04.684848-05:00,71,62,hingewood,,,,no_aux_response,hingewood,inlineSuggest
Baseline,fbf9d1a6-f607-4fce-b8d6-3627819bd553,9632cb9fa762a426c83b855a5caeb402,0ac75ba6-50e7-4267-a190-78c394a0f909,fe65db5f80181e097c8edd0113172bf1,2026-02-19 01:20:00.913148-05:00,67,61,plank plumbing,[1],,,no_aux_response,plank plumbing,resultsPage
Baseline,51092b47-4f57-4058-bce2-899198026b9b,b34ccbacaa750512dd3020ab6052bd82,59e121e9-12e7-4372-b8a6-5f72d4e1608e,a783374a26fc1486e8c6ac3189a3f771,2026-02-19 02:21:30.124892-05:00,59,68,seal,,,,no_aux_response,seal,inlineSuggest
Baseline,51092b47-4f57-4058-bce2-899198026b9b,b34ccbacaa750512dd3020ab6052bd82,3f7a8a4d-0d01-484b-b6b4-f003bd1a363c,acb522054c28ddc3a0a93c800d15c0a5,2026-02-19 02:21:30.245879-05:00,81,27,esalant deck,,,,no_aux_response,sealant deck,inlineSuggest
Baseline,51092b47-4f57-4058-bce2-899198026b9b,b34ccbacaa750512dd3020ab6052bd82,15ebdac4-5636-4ad4-bcf1-d3054c649e9b,603b0ffcd911d715621e26bd14a74555,2026-02-19 02:21:31.269935-05:00,70,46,paintin wire,,,,no_aux_response,paintin wire,inlineSuggest
Baseline,7e8eb8bf-c911-4812-95c3-1da9c589e880,e76025fe334c4ba9d8388897bec93ebc,afa50e70-65ba-43b3-b22c-c4a9c457b78d,141698cb1a80b83e5a396be3ba7a6113,2026-02-19 03:12:26.523459-05:00,89,54,sw heater,,,,no_aux_response,sw heater,inlineSuggest
Baseline,7e8eb8bf-c911-4812-95c3-1da9c589e880,e76025fe334c4ba9d8388897bec93ebc,896394af-82bd-4652-8569-bbc8dc83857f,2e92c669dec90639a55e98922f0a165d,2026-02-19 03:12:27.712812-05:00,95,22,ladder window,[1],,,no_aux_response,ladder window,resultsPage
Alternate,2d2f1d0a-27b3-4657-bf8c-d84fd5a8b308,c66682c33d25f6026e795b946055a875,bbf6c7be-8af7-474a-9d78-a085a5d43e4f,ccafd12f2e74bf5ce845a2af821ad817,2026-02-19 03:21:10.661575-05:00,175,18,composites exerior 1.2,,,,fresh_compute_saved,composites exerior 1.2,inlineSuggest
Alternate,2d2f1d0a-27b3-4657-bf8c-d84fd5a8b308,c66682c33d25f6026e795b946055a875,ae390ab9-3e7e-4963-912b-5a3f22cb68dd,6a8af737d1dc60bcc27122805ebd5cd8,2026-02-19 03:21:11.112784-05:00,141,77,doorway,,,,fresh_compute_saved,doorway wood,inlineSuggest
Alternate,2d2f1d0a-27b3-4657-bf8c-d84fd5a8b308,c66682c33d25f6026e795b946055a875,73f52189-841f-4da9-a04d-5a2cf601c85c,ef63f0d7d4b3e8a09a66ada0056b84e8,2026-02-19 03:21:11.417110-05:00,28,108,til,,,,warm_store_hit,til,inlineSuggest
Alternate,2d2f1d0a-27b3-4657-bf8c-d84fd5a8b308,c66682c33d25f6026e795b946055a875,d5ef330e-7e98-44be-85b3-5825cb383d89,995b4710b21a12878946dc3521434dc6,2026-02-19 03:21:13.464118-05:00,62,14,sealant,,,,no_aux_response,sealant,inlineSuggest
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,5de4ef94-6943-43f5-a689-4360145abe7d,9d78b747cbdb8ce0b3cd39165c0b26bb,2026-02-19 05:14:27.041465-05:00,53,64,dril,,,,no_aux_response,dril,inlineSuggest
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,c5f4cd0b-b335-4fd4-b216-d0dbbd460fc8,fae74350b13df0848a5d3e24140db45f,2026-02-19 05:14:27.129687-05:00,57,54,pri,,,,no_aux_response,primer wood,inlineSuggest
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,1e54cf95-bf0e-4518-a600-8a2742739196,e1eb62c8b49b002eb5b4d89a675dcd61,2026-02-19 05:14:29.177686-05:00,53,37,dril heater,,,,no_aux_response,drill heater,inlineSuggest
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,d92897a6-3303-44f8-80e7-a5351ca4bdd0,b28c6500f290d9d5c6e588e8f92bfde1,2026-02-19 05:14:29.772689-05:00,43,60,painting hamm,,,,no_aux_response,painting hammer,inlineSuggest
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,9f8f75c1-ed66-4075-8c5f-8c323cf40408,af1cf8d531c3495bbbe41af978393155,2026-02-19 05:14:30.067414-05:00,53,53,drill heater,[34],,,no_aux_response,drill heater,resultsPage
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,83f487d9-7a9f-4267-ba05-e9c394d518c6,025f4f414a5bf2facd70b9ffd029de7c,2026-02-19 05:14:30.862297-05:00,57,5,rapid decorations 5lb,[1],,,no_aux_response,rapid decorations 5lb,resultsPage
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,7269dafe-8c95-493a-acfb-c03ae68de8b8,9f1d28a9eaddbc838dc3ce284a84a8ce,2026-02-19 05:14:31.595910-05:00,86,18,rapid decorations 5lb,,,,no_aux_response,rapid decorations 5lb,resultsPage
Baseline,375d46c5-3dc4-471d-9be4-e2a33d24f711,50771c216d3964781afd883401d762f0,e304302e-8ee8-4808-acba-c426a3a600d6,25ffe37406a409b63eaf5633ffd57ec3,2026-02-19 05:14:33.174377-05:00,97,65,drill heate,,,,no_aux_response,drill heate,inlineSuggest
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,7804018e-abae-4db0-964b-ae269ed71d5f,5531e614aa5b91ad61331b932ecb7af0,2026-02-19 06:14:29.958532-05:00,60,23,tile windo,,,,no_aux_response,tile windo,inlineSuggest
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,4c39cd64-f847-4311-8cdc-67e87bdc57b6,24cbf85342db82b350003766c2d7b431,2026-02-19 06:14:30.991557-05:00,207,40,mouse acer 12mm,,,,fresh_compute_saved,mouse acer 12mm,inlineSuggest
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,8120e1ed-d710-45e8-92e5-34f7d188e8a0,d650a1eb68da67dda601f6541f8bde33,2026-02-19 06:14:31.999759-05:00,15,115,painting wire,[3],,,warm_store_hit,painting wire,resultsPage
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,0496ef04-48f1-4498-a062-b175373bfd05,9c2ac499bcfe721bea3fa87785ff17da,2026-02-19 06:14:33.038630-05:00,81,18,mouse large 6ft,"[3, 12, 1]",,,warm_store_hit,mouse large 6ft,resultsPage
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,dbdc488f-2051-4f83-aab1-0173d85706b6,bfecee5bb86b30a503134e9442733c2d,2026-02-19 06:14:33.095578-05:00,68,51,drill hammer,[1],,,no_aux_response,drill hammer,resultsPage
Alternate,bcb9ad77-fbca-4075-a366-d151f9156142,f97c5c4828d1344a19815f3d438eb8a1,7ea87e02-819d-40c5-9121-6d19cd253b53,71ed4e54d7227adb9579078abb553291,2026-02-19 06:14:33.634254-05:00,95,118,painting,,,,warm_store_hit,painting,inlineSuggest
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,065b4b83ed581216386636d08f297ae8,dfa91341-37df-42ef-b221-0f4bfe24762a,58ebcc06b9ed9c7d86a42d6647ca5556,2026-02-19 06:17:06.201153-05:00,51,112,plywoodpanel,"[3, 52, 13]",,,no_aux_response,plywoodpanel,resultsPage
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,065b4b83ed581216386636d08f297ae8,f482f47a-c0dd-40b0-814f-bf33c0e5d8af,4dfb54083a105163f425aa5899019878,2026-02-19 06:17:06.347378-05:00,79,22,tile window,,,,no_aux_response,tile window,resultsPage
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,e42dcb9e51949b0d2299e12e334aee86,dab6154b-e98a-4576-a2a3-2dff8607bf3e,fb9f9040c29e26f2c71d43a2e0fbf31b,2026-02-19 06:30:29.214650-05:00,150,21,rapid,,,,fresh_compute_saved,rapid,inlineSuggest
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,e42dcb9e51949b0d2299e12e334aee86,6785c1f8-546c-4d22-bfe9-5bfb9deb0aa2,a81c0db723e4b8cd5003643ff41f475a,2026-02-19 06:30:30.580846-05:00,61,108,glue,,,,no_aux_response,glue,inlineSuggest
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,e42dcb9e51949b0d2299e12e334aee86,1571c1e9-c2e1-4fbd-ad36-409c81f0139c,b0c5da41af38fcc9a40304259c734ba7,2026-02-19 06:30:30.965012-05:00,60,85,painting hamme,,,,no_aux_response,painting hamme,inlineSuggest
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,e42dcb9e51949b0d2299e12e334aee86,2ad6229f-bc8f-4b2b-85fd-9ceeeace0be6,e100b77bcfd3a97e70fbc8dba86d3405,2026-02-19 06:30:31.585069-05:00,67,43,hinge wood,,,,no_aux_response,hinge wood,inlineSuggest
Alternate,2c1fda05-04a5-4e71-907c-54801f61f4dc,e42dcb9e51949b0d2299e12e334aee86,227b1d33-1ff6-48b3-ac24-e8fb416837ef,01d69e724944bfbc51cc45011b8acdf3,2026-02-19 06:30:32.494192-05:00,72,43,dishwashmr drywall,,,,no_aux_response,dishwasher drywall,inlineSuggest
Baseline,546351f1-5848-421e-9975-d2ebd07cecd2,1b74726cbdbfbb0e9cc5a703132d2b44,305991f8-d332-42c8-8f79-d6ec071b4ee8,5453aa52f51021240f373992324727da,2026-02-19 07:00:09.998915-05:00,81,18,mouse acer 12mm,,,,no_aux_response,mouse acer 12mm,resultsPage
Baseline,06ccc39e-879a-4d90-9455-fa7fb1f18509,ad85cc35a1b5b3d1f9882b70498c7c3b,22040786-1dac-4970-b65f-8247d2351106,11d2370fa4508c5458ac32acb24f0115,2026-02-19 11:26:41.128047-05:00,64,92,doorwa yvinyl,,,,no_aux_response,doorwa yvinyl,inlineSuggest
Baseline,06ccc39e-879a-4d90-9455-fa7fb1f18509,ad85cc35a1b5b3d1f9882b70498c7c3b,2f34a07d-c2e6-471a-9304-82879b29e60a,7eac4aa3bf3f0e9c7a1d513288fe7405,2026-02-19 11:26:41.314615-05:00,46,43,plank plumbing,[1],,,no_aux_response,plank plumbing,resultsPage
Baseline,06ccc39e-879a-4d90-9455-fa7fb1f18509,ad85cc35a1b5b3d1f9882b70498c7c3b,fa2e9165-f19b-41d8-b8ea-3f7477a04424,b9ff997abaa916c5f964a8d0d0c838fb,2026-02-19 11:26:41.885508-05:00,91,82,insulation wood,"[6, 2, 1]",,,no_aux_response,insulation wood,resultsPage
Baseline,06d8aa33-fd80-4845-ad46-5094f5b82278,6528df4965d21fedd8d62a027aa4f17d,fa9bcb8f-b2b1-4e46-a796-faa4d413a234,1cbc02dadd9a77f7a2f11e06d5156e06,2026-02-19 13:15:06.505683-05:00,55,17,smper premium 12mm,,,,no_aux_response,smper premium 12mm,inlineSuggest
Baseline,06d8aa33-fd80-4845-ad46-5094f5b82278,6528df4965d21fedd8d62a027aa4f17d,8e399a35-b345-4a13-a31b-d40bdbfe3adf,3d46fd7b4afa4b46f8b5a19cf1eae32d,2026-02-19 13:15:06.964160-05:00,90,32,tile window,"[1, 21]",,,no_aux_response,tile window,resultsPage
Baseline,06d8aa33-fd80-4845-ad46-5094f5b82278,6528df4965d21fedd8d62a027aa4f17d,d5b02b66-76f2-4ab9-9ab0-dad5e5741f03,7e2f91ab4e3b69cd45b4bcdcf2603c86,2026-02-19 13:15:08.689312-05:00,52,37,tile window,,,,no_aux_response,tile window,resultsPage
Alternate,11b1de15-09a0-4660-ba11-e3f20c8978cb,1833c24aac81700d46ab297fa77abc8a,77da6988-f9ce-43d6-8750-f5f77c318510,26a883bcd4f9a1b6bef565f08fdc538b,2026-02-19 14:16:53.429942-05:00,76,44,painting hammre,,,,no_aux_response,painting hammre,inlineSuggest
Baseline,9151755a-b087-49b0-bfa7-08dfab826cbf,e7a6de7c078f0fc8f94a75ef983b017b,8fe1e239-e0ea-4776-9296-17027ca30826,0f31f43e365c5c37bfff56998d28753b,2026-02-19 16:28:09.821474-05:00,52,104,painting pl,,,,no_aux_response,painting pl,inlineSuggest
Baseline,9151755a-b087-49b0-bfa7-08dfab826cbf,e7a6de7c078f0fc8f94a75ef983b017b,03a1e837-759a-48b7-9399-0b361a579cff,a7362b17f7b0f720b77fdf5195796e61,2026-02-19 16:28:11.327910-05:00,36,21,laddr deck,,,,no_aux_response,laddr deck,inlineSuggest
Baseline,9151755a-b087-49b0-bfa7-08dfab826cbf,e7a6de7c078f0fc8f94a75ef983b017b,ed8b6ed2-6484-4acf-a323-83a57f918e0d,b92a619dd455db04497b2c32c142598a,2026-02-19 16:28:12.014237-05:00,36,84,insulation roof,[39],,,no_aux_response,insulation roof,resultsPage
Baseline,cf4f8dbb-31ed-4e56-acc0-d4dc8ba98676,93d0f06e21adcb4f68e69b0b086693dd,039ad388-ba30-4add-908a-7f49da6cbd95,becb4c4131ceae33b2eafbde6028a7c6,2026-02-19 17:10:56.290030-05:00,20,12,symbol nvidia,[1],,,no_aux_response,symbol nvidia,resultsPage
Baseline,cf4f8dbb-31ed-4e56-acc0-d4dc8ba98676,93d0f06e21adcb4f68e69b0b086693dd,3d88e620-5e36-4034-beb7-7f5cad672312,15ab68b0ec5900bbeba98755ae013cd9,2026-02-19 17:10:56.808506-05:00,32,26,window cood,,,,no_aux_response,window cood,inlineSuggest
Baseline,cf4f8dbb-31ed-4e56-acc0-d4dc8ba98676,93d0f06e21adcb4f68e69b0b086693dd,28140640-95ca-46e6-9bf9-9f6b3c79ca5e,4f1c397b1e38ca28a7061f0c2229aae7,2026-02-19 17:10:57.299236-05:00,52,2,rapid carbon 24inches,[1],,,no_aux_response,rapid carbon 24inches,resultsPage
Alternate,7c3e6d90-0366-47cd-a400-3792239bb770,a2d356e123407a87bae4f6ce72e3ea57,a12f1806-ffd4-4d00-8a18-d230d808c25d,17b261f7c3d97863c87270a9d24242bd,2026-02-19 20:36:25.432786-05:00,49,33,plank plumb,,,,no_aux_response,plank plumb,inlineSuggest
Alternate,5f2dccaa-7933-4e6b-be31-ac566127e2bb,f124ae7f812b38305f5a7a40e0d4216a,af77fdea-def7-4b99-999a-c9ff88921f00,1ee8a245c3bbe1ed9b2a7ff624577e1b,2026-02-19 20:59:18.216153-05:00,72,35,insulation window,,,,warm_store_hit,insulation window,resultsPage
Alternate,5f2dccaa-7933-4e6b-be31-ac566127e2bb,f124ae7f812b38305f5a7a40e0d4216a,05b73b0d-ae5c-4529-a33c-1df402e1096d,253af254807efe67746ef7fc7bc7c5a2,2026-02-19 20:59:19.094475-05:00,121,29,semper premium 12mm,,,,session_store_hit,semper premium 12mm,resultsPage
Alternate,31099c54-5b95-429f-aa62-112280aa8478,b52e47f550adc11e0946b1e58a2088d7,2877c45f-63a1-4301-b4b1-f39dbeabfb93,2e1aaad1ed2ab9fd8b3ef0732cf726a3,2026-02-19 21:07:55.770574-05:00,161,11,symbol accounts 24inches,,,,fresh_compute_saved,symbol accounts 24inches,resultsPage
Alternate,31099c54-5b95-429f-aa62-112280aa8478,b52e47f550adc11e0946b1e58a2088d7,64fd2ec4-a8d9-419b-be41-44ae906e9d42,2ac8a2e7017b37448181ea860a66908a,2026-02-19 21:07:56.121367-05:00,25,125,hinge roof,,,,warm_store_hit,hinge roof,resultsPage
Alternate,31099c54-5b95-429f-aa62-112280aa8478,b52e47f550adc11e0946b1e58a2088d7,f309dce2-c892-4f03-8efa-9c84545b2419,b82c8c45e1647503c44d54636be34a6c,2026-02-19 21:07:57.570929-05:00,84,32,dooray vinyl,,,,no_aux_response,dooray vinyl,inlineSuggest
Alternate,31099c54-5b95-429f-aa62-112280aa8478,b52e47f550adc11e0946b1e58a2088d7,20933fee-0889-4cf6-88bd-4ce774b4dd2a,beeef5d51318720e01d1526c14769b63,2026-02-19 21:07:58.361746-05:00,110,34,doorway vinyl,"[1, 10]",,,session_store_hit,doorway vinyl,resultsPage
Baseline,6c2a9a16-d484-4cdf-a05e-fd0e5cb839f5,6a86d6623299e38009b4c2dcd8616921,8c1b0812-0f4d-430d-bd32-8840f08012ff,c713a10fb2d652a287a1ecc67694fb6c,2026-02-19 21:44:15.071140-05:00,62,7,semper vacnouver 15lbs,,,,no_aux_response,semper vacnouver 15lbs,inlineSuggest
Alternate,1f057ab5-18ca-4795-ad60-5bf8d00dd9ef,cb4fb58ce57aaf4396cf0698a62afba3,836f9f08-49a3-4bdb-9a21-c1e1a1c31e33,689305cf39cd642c4e8b04035972fd67,2026-02-20 01:53:33.362799-05:00,68,89,plywodo wood,"[37, 1]",,,warm_store_hit,plywodo wood,resultsPage
Alternate,1f057ab5-18ca-4795-ad60-5bf8d00dd9ef,cb4fb58ce57aaf4396cf0698a62afba3,74ebc62c-cdc4-42fa-8926-fdef13251a19,eef42a2d2e88865a1950bb1312a49c8b,2026-02-20 01:53:34.744094-05:00,88,48,tile,,,,warm_store_hit,tile window,inlineSuggest
Alternate,1f057ab5-18ca-4795-ad60-5bf8d00dd9ef,cb4fb58ce57aaf4396cf0698a62afba3,7197f2f1-b22e-42f5-8aa3-879a901aa722,3abc97ff442d01867886707f09fe0a60,2026-02-20 01:53:35.052039-05:00,107,6,mouse large 6ft,,,,fresh_compute_saved,mouse large 6ft,resultsPage
Alternate,1f057ab5-18ca-4795-ad60-5bf8d00dd9ef,cb4fb58ce57aaf4396cf0698a62afba3,0a677e25-160c-40b8-b66e-f7b054f35dde,9a411b9e054f948519aa956c2ff67378,2026-02-20 01:53:35.521485-05:00,130,71,painting deck,"[3, 5, 2, 18]",,,warm_store_hit,painting deck,resultsPage
Baseline,c8535265-ede0-4aaf-8618-a900e7cf0f8e,07084f201cd7a446e2e530fc8eaa6dcd,bf7d267b-309a-4be5-a53a-907f93cf2bb5,cc466f47d4fa0977651a701258598fe6,2026-02-20 03:48:52.439580-05:00,63,13,paintnig hammer,,,,no_aux_response,paintnig hammer,inlineSuggest
Baseline,c8535265-ede0-4aaf-8618-a900e7cf0f8e,07084f201cd7a446e2e530fc8eaa6dcd,d0b467a0-fa17-4426-a83c-f22641c2cb46,ffbe8c0f130be262857021783dfb60dd,2026-02-20 03:48:52.777023-05:00,89,49,cabin,,,,no_aux_response,cabin,inlineSuggest
Alternate,5cd46703-8cf2-4a64-bd36-2fb0cba642fd,b378370a230f511eff6be18304c3b81b,09ae83ec-2450-4b3d-92b6-ecc109752033,449a29743f5b4da493dc1b18d47b60ef,2026-02-20 04:11:09.759312-05:00,128,80,plakn shelf,,,,warm_store_hit,plank shelf,inlineSuggest
Alternate,5cd46703-8cf2-4a64-bd36-2fb0cba642fd,b378370a230f511eff6be18304c3b81b,b7bbb275-1e46-4b3b-af0e-9dfd552a972b,96052db0f2f2b3e484ab6f9eb36f038b,2026-02-20 04:11:10.170328-05:00,43,99,rdill heater,,,,warm_store_hit,drill heater,inlineSuggest
Alternate,5cd46703-8cf2-4a64-bd36-2fb0cba642fd,b378370a230f511eff6be18304c3b81b,5c6fa4c7-81e9-4000-9d71-6acc94fc5da6,4c88852f9c0d87eb7b4765c3f5f3654c,2026-02-20 04:11:10.648816-05:00,73,30,drill heater,,,,no_aux_response,drill heater,inlineSuggest
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,c543f190-8592-403f-be53-e53c36fa3fc5,1ed3c1cdaa5c68ebc599cf95f022a21f,2026-02-20 04:29:19.013921-05:00,67,93,painting de,,,,warm_store_hit,painting de,inlineSuggest
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,cb45e310-3d76-4622-a5bd-113a89638f76,a80407da381b0b9191cffb550d421cb4,2026-02-20 04:29:19.170769-05:00,77,68,sealant,,,,no_aux_response,sealant,inlineSuggest
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,4ea411ad-262b-4feb-889c-9e7bd9755281,b4781a2bfd48077cd4a4129efe8eec49,2026-02-20 04:29:21.614015-05:00,98,34,saw fl,,,,no_aux_response,saw fl,inlineSuggest
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,b37b50f5-b5c8-46fe-9d0a-7e8740c87062,1c94510e894b72476ed48d90a9e9cf90,2026-02-20 04:29:22.712972-05:00,135,199,tile,,,,warm_store_hit,tile floor,inlineSuggest
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,cffde6f6-4baa-47ea-a581-947293ebda7b,d1ccffc16d7d63d9d0524977ae4bd526,2026-02-20 04:29:23.394187-05:00,52,14,saw floor,[1],,,no_aux_response,saw floor,resultsPage
Alternate,b6955da5-002d-4d26-a4d3-195c13e1a61b,b958647cc2b4e66942c94662144c8fb6,1b8927c4-7aed-45b6-878b-873a364670d7,1364e70b2c8fc413b8a969935c66b245,2026-02-20 04:29:23.643560-05:00,102,72,tile fl,,,,warm_store_hit,tile floor,inlineSuggest
